origin	destination	origin_zika_suitability
guatemala	trinidad_tobago	0.450046876928
guatemala	curacao	0.450046876928
guatemala	aruba	0.450046876928
guatemala	french_guiana	0.450046876928
guatemala	suriname	0.450046876928
guatemala	guyana	0.450046876928
guatemala	venezuela	0.450046876928
guatemala	colombia	0.450046876928
guatemala	ecuador	0.450046876928
guatemala	peru	0.450046876928
guatemala	bolivia	0.450046876928
guatemala	brazil	0.450046876928
guatemala	paraguay	0.450046876928
guatemala	uruguay	0.450046876928
guatemala	argentina	0.450046876928
guatemala	chile	0.450046876928
honduras	canada	0.863965033278
honduras	united_states	0.863965033278
honduras	bermuda	0.863965033278
honduras	mexico	0.863965033278
honduras	belize	0.863965033278
honduras	guatemala	0.863965033278
honduras	el_salvador	0.863965033278
honduras	nicaragua	0.863965033278
honduras	costa_rica	0.863965033278
honduras	panama	0.863965033278
honduras	bahamas	0.863965033278
honduras	cuba	0.863965033278
honduras	turks_caicos_islands	0.863965033278
honduras	cayman_islands	0.863965033278
honduras	jamaica	0.863965033278
honduras	haiti	0.863965033278
honduras	dominican_republic	0.863965033278
honduras	puerto_rico	0.863965033278
honduras	united_states_virgin_islands	0.863965033278
honduras	saint_kitts_nevis	0.863965033278
honduras	antigua_barbuda	0.863965033278
honduras	guadeloupe	0.863965033278
honduras	dominica	0.863965033278
honduras	martinique	0.863965033278
honduras	saint_lucia	0.863965033278
honduras	saint_vincent_grenadines	0.863965033278
honduras	barbados	0.863965033278
honduras	grenada	0.863965033278
honduras	trinidad_tobago	0.863965033278
honduras	curacao	0.863965033278
honduras	aruba	0.863965033278
honduras	french_guiana	0.863965033278
honduras	suriname	0.863965033278
honduras	guyana	0.863965033278
honduras	venezuela	0.863965033278
honduras	colombia	0.863965033278
honduras	ecuador	0.863965033278
honduras	peru	0.863965033278
honduras	bolivia	0.863965033278
honduras	brazil	0.863965033278
honduras	paraguay	0.863965033278
honduras	uruguay	0.863965033278
honduras	argentina	0.863965033278
honduras	chile	0.863965033278
el_salvador	canada	0.950706376279
el_salvador	united_states	0.950706376279
el_salvador	bermuda	0.950706376279
el_salvador	mexico	0.950706376279
el_salvador	belize	0.950706376279
el_salvador	guatemala	0.950706376279
el_salvador	honduras	0.950706376279
el_salvador	nicaragua	0.950706376279
el_salvador	costa_rica	0.950706376279
el_salvador	panama	0.950706376279
el_salvador	bahamas	0.950706376279
el_salvador	cuba	0.950706376279
el_salvador	turks_caicos_islands	0.950706376279
el_salvador	cayman_islands	0.950706376279
el_salvador	jamaica	0.950706376279
el_salvador	haiti	0.950706376279
el_salvador	dominican_republic	0.950706376279
el_salvador	puerto_rico	0.950706376279
el_salvador	united_states_virgin_islands	0.950706376279
el_salvador	saint_kitts_nevis	0.950706376279
el_salvador	antigua_barbuda	0.950706376279
el_salvador	guadeloupe	0.950706376279
el_salvador	dominica	0.950706376279
el_salvador	martinique	0.950706376279
el_salvador	saint_lucia	0.950706376279
el_salvador	saint_vincent_grenadines	0.950706376279
el_salvador	barbados	0.950706376279
el_salvador	grenada	0.950706376279
el_salvador	trinidad_tobago	0.950706376279
el_salvador	curacao	0.950706376279
el_salvador	aruba	0.950706376279
el_salvador	french_guiana	0.950706376279
el_salvador	suriname	0.950706376279
el_salvador	guyana	0.950706376279
el_salvador	venezuela	0.950706376279
el_salvador	colombia	0.950706376279
el_salvador	ecuador	0.950706376279
el_salvador	peru	0.950706376279
el_salvador	bolivia	0.950706376279
el_salvador	brazil	0.950706376279
el_salvador	paraguay	0.950706376279
el_salvador	uruguay	0.950706376279
el_salvador	argentina	0.950706376279
el_salvador	chile	0.950706376279
nicaragua	canada	0.892162151455
nicaragua	united_states	0.892162151455
nicaragua	bermuda	0.892162151455
nicaragua	mexico	0.892162151455
nicaragua	belize	0.892162151455
nicaragua	guatemala	0.892162151455
nicaragua	honduras	0.892162151455
nicaragua	el_salvador	0.892162151455
nicaragua	costa_rica	0.892162151455
nicaragua	panama	0.892162151455
nicaragua	bahamas	0.892162151455
nicaragua	cuba	0.892162151455
nicaragua	turks_caicos_islands	0.892162151455
nicaragua	cayman_islands	0.892162151455
nicaragua	jamaica	0.892162151455
nicaragua	haiti	0.892162151455
nicaragua	dominican_republic	0.892162151455
nicaragua	puerto_rico	0.892162151455
nicaragua	united_states_virgin_islands	0.892162151455
nicaragua	saint_kitts_nevis	0.892162151455
nicaragua	antigua_barbuda	0.892162151455
nicaragua	guadeloupe	0.892162151455
nicaragua	dominica	0.892162151455
nicaragua	martinique	0.892162151455
nicaragua	saint_lucia	0.892162151455
nicaragua	saint_vincent_grenadines	0.892162151455
nicaragua	barbados	0.892162151455
nicaragua	grenada	0.892162151455
nicaragua	trinidad_tobago	0.892162151455
nicaragua	curacao	0.892162151455
nicaragua	aruba	0.892162151455
nicaragua	french_guiana	0.892162151455
nicaragua	suriname	0.892162151455
nicaragua	guyana	0.892162151455
nicaragua	venezuela	0.892162151455
nicaragua	colombia	0.892162151455
nicaragua	ecuador	0.892162151455
nicaragua	peru	0.892162151455
nicaragua	bolivia	0.892162151455
nicaragua	brazil	0.892162151455
nicaragua	paraguay	0.892162151455
nicaragua	uruguay	0.892162151455
nicaragua	argentina	0.892162151455
nicaragua	chile	0.892162151455
costa_rica	canada	0.864093419316
costa_rica	united_states	0.864093419316
costa_rica	bermuda	0.864093419316
costa_rica	mexico	0.864093419316
costa_rica	belize	0.864093419316
costa_rica	guatemala	0.864093419316
costa_rica	honduras	0.864093419316
costa_rica	el_salvador	0.864093419316
costa_rica	nicaragua	0.864093419316
costa_rica	panama	0.864093419316
costa_rica	bahamas	0.864093419316
costa_rica	cuba	0.864093419316
costa_rica	turks_caicos_islands	0.864093419316
costa_rica	cayman_islands	0.864093419316
costa_rica	jamaica	0.864093419316
costa_rica	haiti	0.864093419316
costa_rica	dominican_republic	0.864093419316
costa_rica	puerto_rico	0.864093419316
costa_rica	united_states_virgin_islands	0.864093419316
costa_rica	saint_kitts_nevis	0.864093419316
costa_rica	antigua_barbuda	0.864093419316
costa_rica	guadeloupe	0.864093419316
costa_rica	dominica	0.864093419316
costa_rica	martinique	0.864093419316
costa_rica	saint_lucia	0.864093419316
costa_rica	saint_vincent_grenadines	0.864093419316
costa_rica	barbados	0.864093419316
costa_rica	grenada	0.864093419316
costa_rica	trinidad_tobago	0.864093419316
costa_rica	curacao	0.864093419316
costa_rica	aruba	0.864093419316
costa_rica	french_guiana	0.864093419316
costa_rica	suriname	0.864093419316
costa_rica	guyana	0.864093419316
costa_rica	venezuela	0.864093419316
costa_rica	colombia	0.864093419316
costa_rica	ecuador	0.864093419316
costa_rica	peru	0.864093419316
costa_rica	bolivia	0.864093419316
costa_rica	brazil	0.864093419316
costa_rica	paraguay	0.864093419316
costa_rica	uruguay	0.864093419316
costa_rica	argentina	0.864093419316
costa_rica	chile	0.864093419316
panama	canada	0.921726049343
panama	united_states	0.921726049343
panama	bermuda	0.921726049343
panama	mexico	0.921726049343
panama	belize	0.921726049343
panama	guatemala	0.921726049343
panama	honduras	0.921726049343
panama	el_salvador	0.921726049343
panama	nicaragua	0.921726049343
panama	costa_rica	0.921726049343
panama	bahamas	0.921726049343
panama	cuba	0.921726049343
panama	turks_caicos_islands	0.921726049343
panama	cayman_islands	0.921726049343
panama	jamaica	0.921726049343
panama	haiti	0.921726049343
panama	dominican_republic	0.921726049343
panama	puerto_rico	0.921726049343
panama	united_states_virgin_islands	0.921726049343
panama	saint_kitts_nevis	0.921726049343
panama	antigua_barbuda	0.921726049343
panama	guadeloupe	0.921726049343
panama	dominica	0.921726049343
panama	martinique	0.921726049343
panama	saint_lucia	0.921726049343
panama	saint_vincent_grenadines	0.921726049343
panama	barbados	0.921726049343
panama	grenada	0.921726049343
panama	trinidad_tobago	0.921726049343
panama	curacao	0.921726049343
panama	aruba	0.921726049343
panama	french_guiana	0.921726049343
panama	suriname	0.921726049343
panama	guyana	0.921726049343
panama	venezuela	0.921726049343
panama	colombia	0.921726049343
panama	ecuador	0.921726049343
panama	peru	0.921726049343
panama	bolivia	0.921726049343
panama	brazil	0.921726049343
panama	paraguay	0.921726049343
panama	uruguay	0.921726049343
panama	argentina	0.921726049343
panama	chile	0.921726049343
bahamas	canada	0.83971909095
bahamas	united_states	0.83971909095
bahamas	bermuda	0.83971909095
bahamas	mexico	0.83971909095
bahamas	belize	0.83971909095
bahamas	guatemala	0.83971909095
bahamas	honduras	0.83971909095
bahamas	el_salvador	0.83971909095
bahamas	nicaragua	0.83971909095
bahamas	costa_rica	0.83971909095
bahamas	panama	0.83971909095
bahamas	cuba	0.83971909095
bahamas	turks_caicos_islands	0.83971909095
bahamas	cayman_islands	0.83971909095
bahamas	jamaica	0.83971909095
bahamas	haiti	0.83971909095
bahamas	dominican_republic	0.83971909095
bahamas	puerto_rico	0.83971909095
bahamas	united_states_virgin_islands	0.83971909095
bahamas	saint_kitts_nevis	0.83971909095
bahamas	antigua_barbuda	0.83971909095
bahamas	guadeloupe	0.83971909095
bahamas	dominica	0.83971909095
bahamas	martinique	0.83971909095
bahamas	saint_lucia	0.83971909095
bahamas	saint_vincent_grenadines	0.83971909095
bahamas	barbados	0.83971909095
bahamas	grenada	0.83971909095
bahamas	trinidad_tobago	0.83971909095
bahamas	curacao	0.83971909095
bahamas	aruba	0.83971909095
bahamas	french_guiana	0.83971909095
bahamas	suriname	0.83971909095
bahamas	guyana	0.83971909095
bahamas	venezuela	0.83971909095
bahamas	colombia	0.83971909095
bahamas	ecuador	0.83971909095
bahamas	peru	0.83971909095
bahamas	bolivia	0.83971909095
bahamas	brazil	0.83971909095
bahamas	paraguay	0.83971909095
bahamas	uruguay	0.83971909095
bahamas	argentina	0.83971909095
bahamas	chile	0.83971909095
cuba	canada	0.878205230078
cuba	united_states	0.878205230078
cuba	bermuda	0.878205230078
cuba	mexico	0.878205230078
cuba	belize	0.878205230078
cuba	guatemala	0.878205230078
cuba	honduras	0.878205230078
cuba	el_salvador	0.878205230078
cuba	nicaragua	0.878205230078
cuba	costa_rica	0.878205230078
cuba	panama	0.878205230078
cuba	bahamas	0.878205230078
cuba	turks_caicos_islands	0.878205230078
cuba	cayman_islands	0.878205230078
cuba	jamaica	0.878205230078
cuba	haiti	0.878205230078
cuba	dominican_republic	0.878205230078
cuba	puerto_rico	0.878205230078
cuba	united_states_virgin_islands	0.878205230078
cuba	saint_kitts_nevis	0.878205230078
cuba	antigua_barbuda	0.878205230078
cuba	guadeloupe	0.878205230078
cuba	dominica	0.878205230078
cuba	martinique	0.878205230078
cuba	saint_lucia	0.878205230078
cuba	saint_vincent_grenadines	0.878205230078
cuba	barbados	0.878205230078
cuba	grenada	0.878205230078
cuba	trinidad_tobago	0.878205230078
cuba	curacao	0.878205230078
cuba	aruba	0.878205230078
cuba	french_guiana	0.878205230078
cuba	suriname	0.878205230078
cuba	guyana	0.878205230078
cuba	venezuela	0.878205230078
cuba	colombia	0.878205230078
cuba	ecuador	0.878205230078
cuba	peru	0.878205230078
cuba	bolivia	0.878205230078
cuba	brazil	0.878205230078
cuba	paraguay	0.878205230078
cuba	uruguay	0.878205230078
cuba	argentina	0.878205230078
cuba	chile	0.878205230078
turks_caicos_islands	canada	0.1217979408
turks_caicos_islands	united_states	0.1217979408
turks_caicos_islands	bermuda	0.1217979408
turks_caicos_islands	mexico	0.1217979408
turks_caicos_islands	belize	0.1217979408
turks_caicos_islands	guatemala	0.1217979408
turks_caicos_islands	honduras	0.1217979408
turks_caicos_islands	el_salvador	0.1217979408
turks_caicos_islands	nicaragua	0.1217979408
turks_caicos_islands	costa_rica	0.1217979408
turks_caicos_islands	panama	0.1217979408
turks_caicos_islands	bahamas	0.1217979408
turks_caicos_islands	cuba	0.1217979408
turks_caicos_islands	cayman_islands	0.1217979408
turks_caicos_islands	jamaica	0.1217979408
turks_caicos_islands	haiti	0.1217979408
turks_caicos_islands	dominican_republic	0.1217979408
turks_caicos_islands	puerto_rico	0.1217979408
turks_caicos_islands	united_states_virgin_islands	0.1217979408
turks_caicos_islands	saint_kitts_nevis	0.1217979408
turks_caicos_islands	antigua_barbuda	0.1217979408
turks_caicos_islands	guadeloupe	0.1217979408
turks_caicos_islands	dominica	0.1217979408
turks_caicos_islands	martinique	0.1217979408
turks_caicos_islands	saint_lucia	0.1217979408
turks_caicos_islands	saint_vincent_grenadines	0.1217979408
turks_caicos_islands	barbados	0.1217979408
turks_caicos_islands	grenada	0.1217979408
turks_caicos_islands	trinidad_tobago	0.1217979408
turks_caicos_islands	curacao	0.1217979408
turks_caicos_islands	aruba	0.1217979408
turks_caicos_islands	french_guiana	0.1217979408
turks_caicos_islands	suriname	0.1217979408
turks_caicos_islands	guyana	0.1217979408
turks_caicos_islands	venezuela	0.1217979408
turks_caicos_islands	colombia	0.1217979408
turks_caicos_islands	ecuador	0.1217979408
turks_caicos_islands	peru	0.1217979408
turks_caicos_islands	bolivia	0.1217979408
turks_caicos_islands	brazil	0.1217979408
turks_caicos_islands	paraguay	0.1217979408
turks_caicos_islands	uruguay	0.1217979408
turks_caicos_islands	argentina	0.1217979408
turks_caicos_islands	chile	0.1217979408
cayman_islands	canada	0.305684872765
cayman_islands	united_states	0.305684872765
cayman_islands	bermuda	0.305684872765
cayman_islands	mexico	0.305684872765
cayman_islands	belize	0.305684872765
cayman_islands	guatemala	0.305684872765
cayman_islands	honduras	0.305684872765
cayman_islands	el_salvador	0.305684872765
cayman_islands	nicaragua	0.305684872765
cayman_islands	costa_rica	0.305684872765
cayman_islands	panama	0.305684872765
cayman_islands	bahamas	0.305684872765
cayman_islands	cuba	0.305684872765
cayman_islands	turks_caicos_islands	0.305684872765
cayman_islands	jamaica	0.305684872765
cayman_islands	haiti	0.305684872765
cayman_islands	dominican_republic	0.305684872765
cayman_islands	puerto_rico	0.305684872765
cayman_islands	united_states_virgin_islands	0.305684872765
cayman_islands	saint_kitts_nevis	0.305684872765
cayman_islands	antigua_barbuda	0.305684872765
cayman_islands	guadeloupe	0.305684872765
cayman_islands	dominica	0.305684872765
cayman_islands	martinique	0.305684872765
cayman_islands	saint_lucia	0.305684872765
cayman_islands	saint_vincent_grenadines	0.305684872765
cayman_islands	barbados	0.305684872765
cayman_islands	grenada	0.305684872765
cayman_islands	trinidad_tobago	0.305684872765
cayman_islands	curacao	0.305684872765
cayman_islands	aruba	0.305684872765
cayman_islands	french_guiana	0.305684872765
cayman_islands	suriname	0.305684872765
cayman_islands	guyana	0.305684872765
cayman_islands	venezuela	0.305684872765
cayman_islands	colombia	0.305684872765
cayman_islands	ecuador	0.305684872765
cayman_islands	peru	0.305684872765
cayman_islands	bolivia	0.305684872765
cayman_islands	brazil	0.305684872765
cayman_islands	paraguay	0.305684872765
cayman_islands	uruguay	0.305684872765
cayman_islands	argentina	0.305684872765
cayman_islands	chile	0.305684872765
jamaica	canada	0.898899334178
jamaica	united_states	0.898899334178
jamaica	bermuda	0.898899334178
jamaica	mexico	0.898899334178
jamaica	belize	0.898899334178
jamaica	guatemala	0.898899334178
jamaica	honduras	0.898899334178
jamaica	el_salvador	0.898899334178
jamaica	nicaragua	0.898899334178
jamaica	costa_rica	0.898899334178
jamaica	panama	0.898899334178
jamaica	bahamas	0.898899334178
jamaica	cuba	0.898899334178
jamaica	turks_caicos_islands	0.898899334178
jamaica	cayman_islands	0.898899334178
jamaica	haiti	0.898899334178
jamaica	dominican_republic	0.898899334178
jamaica	puerto_rico	0.898899334178
jamaica	united_states_virgin_islands	0.898899334178
jamaica	saint_kitts_nevis	0.898899334178
jamaica	antigua_barbuda	0.898899334178
jamaica	guadeloupe	0.898899334178
jamaica	dominica	0.898899334178
jamaica	martinique	0.898899334178
jamaica	saint_lucia	0.898899334178
jamaica	saint_vincent_grenadines	0.898899334178
jamaica	barbados	0.898899334178
jamaica	grenada	0.898899334178
jamaica	trinidad_tobago	0.898899334178
jamaica	curacao	0.898899334178
jamaica	aruba	0.898899334178
jamaica	french_guiana	0.898899334178
jamaica	suriname	0.898899334178
jamaica	guyana	0.898899334178
jamaica	venezuela	0.898899334178
jamaica	colombia	0.898899334178
jamaica	ecuador	0.898899334178
jamaica	peru	0.898899334178
jamaica	bolivia	0.898899334178
jamaica	brazil	0.898899334178
jamaica	paraguay	0.898899334178
jamaica	uruguay	0.898899334178
jamaica	argentina	0.898899334178
jamaica	chile	0.898899334178
haiti	canada	0.926644006465
haiti	united_states	0.926644006465
haiti	bermuda	0.926644006465
haiti	mexico	0.926644006465
haiti	belize	0.926644006465
haiti	guatemala	0.926644006465
haiti	honduras	0.926644006465
haiti	el_salvador	0.926644006465
haiti	nicaragua	0.926644006465
haiti	costa_rica	0.926644006465
haiti	panama	0.926644006465
haiti	bahamas	0.926644006465
haiti	cuba	0.926644006465
haiti	turks_caicos_islands	0.926644006465
haiti	cayman_islands	0.926644006465
haiti	jamaica	0.926644006465
haiti	dominican_republic	0.926644006465
haiti	puerto_rico	0.926644006465
haiti	united_states_virgin_islands	0.926644006465
haiti	saint_kitts_nevis	0.926644006465
haiti	antigua_barbuda	0.926644006465
haiti	guadeloupe	0.926644006465
haiti	dominica	0.926644006465
haiti	martinique	0.926644006465
haiti	saint_lucia	0.926644006465
haiti	saint_vincent_grenadines	0.926644006465
haiti	barbados	0.926644006465
haiti	grenada	0.926644006465
haiti	trinidad_tobago	0.926644006465
haiti	curacao	0.926644006465
haiti	aruba	0.926644006465
haiti	french_guiana	0.926644006465
haiti	suriname	0.926644006465
haiti	guyana	0.926644006465
haiti	venezuela	0.926644006465
haiti	colombia	0.926644006465
haiti	ecuador	0.926644006465
haiti	peru	0.926644006465
haiti	bolivia	0.926644006465
haiti	brazil	0.926644006465
haiti	paraguay	0.926644006465
haiti	uruguay	0.926644006465
haiti	argentina	0.926644006465
haiti	chile	0.926644006465
dominican_republic	canada	0.895871517796
dominican_republic	united_states	0.895871517796
dominican_republic	bermuda	0.895871517796
dominican_republic	mexico	0.895871517796
dominican_republic	belize	0.895871517796
dominican_republic	guatemala	0.895871517796
dominican_republic	honduras	0.895871517796
dominican_republic	el_salvador	0.895871517796
dominican_republic	nicaragua	0.895871517796
dominican_republic	costa_rica	0.895871517796
dominican_republic	panama	0.895871517796
dominican_republic	bahamas	0.895871517796
dominican_republic	cuba	0.895871517796
dominican_republic	turks_caicos_islands	0.895871517796
dominican_republic	cayman_islands	0.895871517796
dominican_republic	jamaica	0.895871517796
dominican_republic	haiti	0.895871517796
dominican_republic	puerto_rico	0.895871517796
dominican_republic	united_states_virgin_islands	0.895871517796
dominican_republic	saint_kitts_nevis	0.895871517796
dominican_republic	antigua_barbuda	0.895871517796
dominican_republic	guadeloupe	0.895871517796
dominican_republic	dominica	0.895871517796
dominican_republic	martinique	0.895871517796
dominican_republic	saint_lucia	0.895871517796
dominican_republic	saint_vincent_grenadines	0.895871517796
dominican_republic	barbados	0.895871517796
dominican_republic	grenada	0.895871517796
dominican_republic	trinidad_tobago	0.895871517796
dominican_republic	curacao	0.895871517796
dominican_republic	aruba	0.895871517796
dominican_republic	french_guiana	0.895871517796
dominican_republic	suriname	0.895871517796
dominican_republic	guyana	0.895871517796
dominican_republic	venezuela	0.895871517796
dominican_republic	colombia	0.895871517796
dominican_republic	ecuador	0.895871517796
dominican_republic	peru	0.895871517796
dominican_republic	bolivia	0.895871517796
dominican_republic	brazil	0.895871517796
dominican_republic	paraguay	0.895871517796
dominican_republic	uruguay	0.895871517796
dominican_republic	argentina	0.895871517796
dominican_republic	chile	0.895871517796
puerto_rico	canada	0.952846921639
puerto_rico	united_states	0.952846921639
puerto_rico	bermuda	0.952846921639
puerto_rico	mexico	0.952846921639
puerto_rico	belize	0.952846921639
puerto_rico	guatemala	0.952846921639
puerto_rico	honduras	0.952846921639
puerto_rico	el_salvador	0.952846921639
puerto_rico	nicaragua	0.952846921639
puerto_rico	costa_rica	0.952846921639
