region	central_america	11.9601812	-89.2103369
region	caribbean	18.4131914	-81.3203003
country	usvi	18.0402488	-65.236726
division	saint_croix	17.8342372	-64.8479007
division	saint_thomas	18.3119904	-64.9840633
division	saint_john	18.3197508	-64.810659
